"","ensembl_gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","mgi_symbol"
"89","ENSMUSG00000003948",2989.95389516606,-0.226800430424014,0.0923471248201598,-2.45595551421545,0.0140510550123299,0.0863375094675641,"Mmd"
"635","ENSMUSG00000024140",6325.442805117,-0.22711013060922,0.0819757180741604,-2.77045612950608,0.00559778405114363,0.0466458456220168,"Epas1"
"2194","ENSMUSG00000066877",649.127905732804,-0.227687494688221,0.0710933604584523,-3.20265483611911,0.0013616707826763,0.0174810442468444,"Nck2"
"1541","ENSMUSG00000038437",1900.41408588272,-0.22869585829623,0.0620922044486892,-3.68316538809982,0.00023035559770689,0.00480739604102152,"Mllt6"
"263","ENSMUSG00000017386",884.00066326935,-0.228900655770955,0.0687840194014886,-3.32781738785683,0.000875292211853598,0.0128829692956156,"Traf4"
"1564","ENSMUSG00000038902",798.753846718906,-0.229230168969101,0.0928010202469433,-2.47012552619702,0.0135065648304863,0.0842677096665587,"Pogz"
"2219","ENSMUSG00000069520",2784.09400889263,-0.229752886641366,0.086537680168456,-2.65494621757972,0.00793210540026394,0.0588868016456229,"Tmem19"
"1464","ENSMUSG00000036957",401.019782536816,-0.230545604065816,0.0703522817836508,-3.27701672526835,0.00104910154772083,0.0146695688571748,"Lrfn3"
"568","ENSMUSG00000022565",24581.9225519794,-0.230822909629859,0.0867006893687616,-2.66229612832842,0.00776095674896883,0.0579246568491025,"Plec"
"1064","ENSMUSG00000029860",3377.53114199512,-0.230843711430084,0.0933441062531241,-2.47304003108775,0.0133969135694673,0.0840069771511574,"Zyx"
"572","ENSMUSG00000022637",3140.96480799355,-0.230987201731803,0.0530397497255656,-4.35498287467344,1.33077321514415e-05,0.000557566103452477,"Cblb"
"1869","ENSMUSG00000047669",239.610994764803,-0.231009155200255,0.080172021431396,-2.88141861806405,0.0039588945474325,0.0364082505147124,"Msl3l2"
"2389","ENSMUSG00000102758",417.091047351677,-0.231137836524956,0.089713827136009,-2.57639032804323,0.00998378717823409,0.0687038306213918,"Naaladl2"
"813","ENSMUSG00000026827",1025.59700608894,-0.231283087581802,0.0853441165230044,-2.7100062312961,0.00672819440849041,0.0524633593082624,"Gpd2"
"354","ENSMUSG00000020248",491.252702457534,-0.231436413403615,0.0922443893061908,-2.50894840482274,0.0121091169914792,0.0785233995791642,"Nfyb"
"1116","ENSMUSG00000030527",1019.5089493154,-0.231481410448421,0.0694831206039214,-3.3314768887245,0.000863864728380356,0.0128090654833529,"Crtc3"
"610","ENSMUSG00000023411",1775.6874232255,-0.231959220837742,0.085420352206296,-2.71550297846519,0.00661751811650953,0.0520369078287512,"Nfatc4"
"1075","ENSMUSG00000030084",10563.3999968275,-0.232365668775912,0.0534834506493678,-4.34462746802329,1.39512215332472e-05,0.000578892650644443,"Plxna1"
"760","ENSMUSG00000026072",1922.30814336127,-0.232516117433808,0.0853609060626805,-2.72391810441973,0.00645125012697194,0.0510747282977951,"Il1r1"
"1033","ENSMUSG00000029381",1926.58602381374,-0.23252915915571,0.0837563916767719,-2.77625569225897,0.00549889442633871,0.0460730685649124,"Shroom3"
"1693","ENSMUSG00000041426",823.407276376704,-0.233151560883261,0.0896407592604476,-2.60095477555973,0.00929647084432447,0.0656260235501629,"Hibch"
"2209","ENSMUSG00000068566",10423.3449312894,-0.233426876755547,0.0798117041315841,-2.92471986778657,0.0034476642952444,0.0334730749333547,"Myadm"
"1566","ENSMUSG00000038967",1065.00924199171,-0.233582683602511,0.0778676837093809,-2.99973843416599,0.00270211541336103,0.0281982732732631,"Pdk2"
"1537","ENSMUSG00000038369",2804.14594652554,-0.23426632101374,0.0963738481216177,-2.43080800009263,0.0150651955018426,0.0912023255261355,"Ncoa6"
"166","ENSMUSG00000008136",1966.20260640018,-0.234710743165776,0.0703796515975688,-3.33492334556945,0.000853229157554816,0.0127000141012887,"Fhl2"
"371","ENSMUSG00000020424",566.359179821296,-0.23480487197408,0.0820362899707654,-2.86220734820841,0.00420701579904612,0.038077974318578,"Castor1"
"1642","ENSMUSG00000040423",1683.28586568347,-0.234827850496415,0.0659777203912527,-3.5591992130657,0.000371987295693804,0.00678855540894346,"Rc3h1"
"600","ENSMUSG00000023044",1757.7713779902,-0.235137533500235,0.0896549643895028,-2.62269395901702,0.00872375962174268,0.0626941529104827,"Csad"
"1600","ENSMUSG00000039741",1777.43531524354,-0.235205352731326,0.0976886889730187,-2.40770303301223,0.0160532332023912,0.0947963478643532,"Bahcc1"
"677","ENSMUSG00000024785",708.669207220744,-0.23543639658039,0.0568584229615613,-4.14074791943411,3.46175229779751e-05,0.0011771646472169,"Rcl1"
"2349","ENSMUSG00000090035",842.390288833027,-0.235641474446591,0.0581604660966596,-4.05157472526041,5.08740727010206e-05,0.00159032807533101,"Galnt4"
